,0,1
8853,0.0978512,-0.010318071
8854,0.09990665,-0.009767607
8855,0.10568723,-0.009479776
8856,0.11503261,-0.009532616
8857,0.12713185,-0.010175452
8858,0.14125234,-0.010961413
8859,0.15677276,-0.011899993
8860,0.17315485,-0.012911916
8861,0.18995333,-0.013708547
8862,0.20652148,-0.014054731
8863,0.22312869,-0.014441073
8864,0.23929001,-0.014597103
8865,0.2552424,-0.014763877
8866,0.27039963,-0.014701858
8867,0.2847802,-0.0146074295
8868,0.29790673,-0.014447376
8869,0.3100434,-0.014163911
8870,0.32083136,-0.014060244
8871,0.33010733,-0.013856471
8872,0.3377291,-0.0136273205
8873,0.3438074,-0.013596207
8874,0.3477561,-0.013744757
8875,0.3500471,-0.0139902085
8876,0.35021275,-0.014387459
8877,0.34831625,-0.014980212
8878,0.3445294,-0.01572536
8879,0.3386562,-0.016655654
8880,0.33080792,-0.017566055
8881,0.3210332,-0.01859413
8882,0.30948,-0.01967661
8883,0.29583097,-0.020654231
8884,0.28104824,-0.021496966
8885,0.26441956,-0.022282109
8886,0.24654643,-0.022697732
8887,0.22782144,-0.022872046
8888,0.20808999,-0.022734642
8889,0.18815917,-0.022294313
8890,0.16733669,-0.02100715
8891,0.14712837,-0.019157901
8892,0.1286489,-0.017141566
8893,0.1130963,-0.014850065
8894,0.1024815,-0.012526736
8895,0.09850453,-0.01065509
8896,0.10214028,-0.009360626
8897,0.11215311,-0.008982062
8898,0.12650579,-0.009438336
8899,0.14332967,-0.010486975
8900,0.16129655,-0.011762217
8901,0.17951904,-0.013133004
8902,0.19642697,-0.013990611
8903,0.21254143,-0.014596403
8904,0.22776836,-0.015009835
8905,0.24151812,-0.015494436
8906,0.25378308,-0.015934512
8907,0.2644176,-0.016111866
8908,0.27360103,-0.016467407
8909,0.28085613,-0.016818076
8910,0.28645885,-0.016998634
8911,0.29037255,-0.01740992
8912,0.29246214,-0.017708108
8913,0.2931463,-0.018046647
8914,0.29221767,-0.018531501
8915,0.29028386,-0.01889883
8916,0.28669345,-0.019290626
8917,0.28243294,-0.019600078
8918,0.27715114,-0.019955128
8919,0.27129158,-0.0203491
8920,0.2650513,-0.020460814
8921,0.25856835,-0.020691305
8922,0.25180894,-0.020656034
8923,0.24506141,-0.020703703
8924,0.23856378,-0.02067171
8925,0.2321466,-0.020654365
8926,0.22568569,-0.020533964
8927,0.21944325,-0.020359874
8928,0.21297763,-0.020312801
8929,0.20645873,-0.02020149
8930,0.19948395,-0.020099163
8931,0.19186623,-0.020080894
8932,0.18313861,-0.01976864
8933,0.17328896,-0.01935701
8934,0.16182786,-0.018993586
8935,0.14892451,-0.018260092
8936,0.1343095,-0.017483726
8937,0.11758359,-0.016505226
8938,0.09881431,-0.015251085
8939,0.07798448,-0.013660729
8940,0.055342764,-0.011659652
8941,0.03175901,-0.009373352
8942,0.01878813,-2.2023916e-05
8943,0.038335994,0.0015157461
8944,0.06918438,-0.0003515929
8945,0.10208449,-0.0032453984
8946,0.13684107,-0.006011158
8947,0.17278247,-0.008592755
8948,0.20857643,-0.0099852085
8949,0.24476826,-0.0102249235
8950,0.28205955,-0.009783611
8951,0.31960416,-0.008342072
8952,0.35789132,-0.0058802366
8953,0.39566767,-0.0022179484
8954,0.4340636,0.0026854575
8955,0.4718264,0.00887239
8956,0.5086483,0.016075
8957,0.5439561,0.022700623
8958,0.5779487,0.029929787
8959,0.60982275,0.03773892
8960,0.6390368,0.04564631
8961,0.6652658,0.05302477
8962,0.6871648,0.05766192
8963,0.70605797,0.06167333
8964,0.7210163,0.064739615
8965,0.7321229,0.06669128
8966,0.7393733,0.067578614
8967,0.7419449,0.067077115
8968,0.74049914,0.06525706
8969,0.73483706,0.062199265
8970,0.7245449,0.05801384
8971,0.7098721,0.05269593
8972,0.69061005,0.046598837
8973,0.66754603,0.039781943
8974,0.6404278,0.03266333
8975,0.6096323,0.02536039
8976,0.57319033,0.015399396
8977,0.5338094,0.0058355182
8978,0.49174005,-0.00338687
8979,0.44704276,-0.012400284
8980,0.40019065,-0.019781277
8981,0.35278612,-0.025204107
8982,0.30433437,-0.028716624
8983,0.255206,-0.030360177
8984,0.20592777,-0.030401856
8985,0.15545315,-0.02768305
8986,0.10671361,-0.023093
8987,0.066111505,-0.01610896
8988,0.0568403,-0.0012608469
8989,0.08790381,-0.0011287332
8990,0.13165815,-0.003871262
8991,0.1769884,-0.0064973086
8992,0.21928175,-0.008448973
8993,0.25994936,-0.009177253
8994,0.29854828,-0.008983284
8995,0.33494908,-0.0077791065
8996,0.3686601,-0.005888015
8997,0.3997519,-0.0032679737
8998,0.42764848,-0.00029338896
8999,0.45239434,0.0028550774
9000,0.47381234,0.0059070885
9001,0.49106288,0.0087503195
9002,0.50481033,0.010519698
9003,0.51473737,0.011639953
9004,0.5208776,0.0120157
9005,0.52333546,0.011758596
9006,0.5218999,0.010874242
9007,0.5173397,0.009243786
9008,0.5094571,0.007149622
9009,0.4985446,0.0045364797
9010,0.48466635,0.00151591
9011,0.46866393,-0.0020570457
9012,0.45025906,-0.005725011
9013,0.43022048,-0.009221435
9014,0.4089604,-0.012453064
9015,0.38663113,-0.015430018
9016,0.36428756,-0.017902702
9017,0.34164804,-0.019959986
9018,0.31904757,-0.02130659
9019,0.29706585,-0.02230291
9020,0.27601072,-0.02264689
9021,0.25625104,-0.022789016
9022,0.23817512,-0.022565842
9023,0.22165686,-0.022037372
9024,0.20720541,-0.021387994
9025,0.19477513,-0.020652577
9026,0.18403614,-0.019878998
9027,0.17524318,-0.01886651
9028,0.16786675,-0.017983556
9029,0.1618714,-0.017387062
9030,0.15645808,-0.01686965
9031,0.15148471,-0.016435176
9032,0.14659248,-0.01616913
9033,0.14128384,-0.015800685
9034,0.13541314,-0.015515342
9035,0.12857586,-0.0151577
9036,0.12109539,-0.014656156
9037,0.11269209,-0.014037445
9038,0.10357277,-0.013415664
9039,0.094175726,-0.012657091
9040,0.08481245,-0.011639878
9041,0.076400235,-0.010421753
9042,0.07016176,-0.009051159
9043,0.067636475,-0.0077159107
9044,0.06977604,-0.006728336
9045,0.076738045,-0.0064092726
9046,0.08771069,-0.006593615
9047,0.10152553,-0.0073970854
9048,0.11697011,-0.008700982
9049,0.13348594,-0.009956181
9050,0.15052454,-0.011261523
9051,0.16757312,-0.012562156
9052,0.18445033,-0.0138851255
9053,0.2004152,-0.014483616
9054,0.2159117,-0.015016288
9055,0.23085998,-0.01530534
9056,0.24516767,-0.015666187
9057,0.25856066,-0.015708536
9058,0.2713545,-0.015808865
9059,0.28332597,-0.015857205
9060,0.29418147,-0.015771583
9061,0.30439633,-0.015642807
9062,0.31356043,-0.015459657
9063,0.32187074,-0.015348852
9064,0.329126,-0.015105605
9065,0.33569163,-0.014957279
9066,0.34122175,-0.014736518
9067,0.34590232,-0.014692053
9068,0.34970725,-0.014533564
9069,0.35251462,-0.014539957
9070,0.35445637,-0.014639005
9071,0.35536683,-0.014724895
9072,0.3553526,-0.014938086
9073,0.35442367,-0.015215293
9074,0.35249296,-0.015598103
9075,0.34962565,-0.016039178
9076,0.34547484,-0.016549245
9077,0.3401547,-0.017159164
9078,0.3338252,-0.017846137
9079,0.3261903,-0.018570468
9080,0.31748074,-0.019233689
9081,0.3073302,-0.020018905
9082,0.29627442,-0.020712167
9083,0.2839014,-0.021347865
9084,0.27049947,-0.021916151
9085,0.25602055,-0.022334263
9086,0.24042568,-0.022618413
9087,0.22412694,-0.022677556
9088,0.20689926,-0.022621617
9089,0.18895347,-0.022318795
9090,0.16978452,-0.021207571
9091,0.15036783,-0.019803524
9092,0.13087362,-0.018176958
9093,0.1114658,-0.01633595
9094,0.09302153,-0.014209449
9095,0.075899914,-0.012121305
9096,0.06183748,-0.009718895
9097,0.052851304,-0.0072597265
9098,0.05119121,-0.00541164
9099,0.056682885,-0.0045686364
9100,0.06641418,-0.00487338
9101,0.07805847,-0.0058630854
9102,0.08984709,-0.0071045756
9103,0.10096237,-0.008331552
9104,0.110845596,-0.009527892
9105,0.11949004,-0.010741293
9106,0.12623017,-0.011690617
9107,0.1313151,-0.012477234
9108,0.1346618,-0.013152614
9109,0.13590948,-0.01370199
9110,0.1357016,-0.014151946
9111,0.13355224,-0.0142888725
9112,0.13021314,-0.014316767
9113,0.12548107,-0.014233246
9114,0.12009582,-0.013799146
9115,0.11458211,-0.013329178
9116,0.10941556,-0.012566373
9117,0.10563201,-0.011792764
9118,0.10423346,-0.011090443
9119,0.10590519,-0.010564581
9120,0.11115998,-0.010143384
9121,0.11969994,-0.010268003
9122,0.13127808,-0.010666564
9123,0.14476536,-0.011367381
9124,0.15984221,-0.012302712
9125,0.17586185,-0.013191059
9126,0.19159302,-0.014120191
9127,0.20696281,-0.014591634
9128,0.22185719,-0.014960289
9129,0.23593687,-0.015207142
9130,0.24872114,-0.015552789
9131,0.26005965,-0.015805006
9132,0.2697677,-0.016198203
9133,0.27752978,-0.01643087
9134,0.28310892,-0.016771868
9135,0.28675395,-0.01722078
9136,0.28808227,-0.017644972
9137,0.28702295,-0.018228248
9138,0.2836032,-0.018761113
9139,0.27776438,-0.019532725
9140,0.2699458,-0.020132482
9141,0.26012558,-0.020643696
9142,0.24832562,-0.021182463
9143,0.2352831,-0.021465242
9144,0.22123648,-0.021424323
9145,0.20675541,-0.021312267
9146,0.1926765,-0.020721868
9147,0.17962378,-0.019699335
9148,0.1693443,-0.018313378
9149,0.16327254,-0.01664114
9150,0.16223608,-0.015354469
9151,0.16721143,-0.014339432
9152,0.17805995,-0.01397866
9153,0.1927058,-0.013793573
9154,0.21074757,-0.013518855
9155,0.23068205,-0.013410702
9156,0.25208285,-0.013228536
9157,0.27367604,-0.012866586
9158,0.29522544,-0.0125658065
9159,0.3157689,-0.011844382
9160,0.33532012,-0.011077195
9161,0.3531005,-0.010216951
9162,0.36901775,-0.009342074
9163,0.38251358,-0.008589074
9164,0.3936824,-0.007825166
9165,0.40235573,-0.007485792
9166,0.40814054,-0.0074561834
9167,0.41045713,-0.007795751
9168,0.41005468,-0.008581445
9169,0.40629607,-0.009704486
9170,0.39956844,-0.011310354
9171,0.38972682,-0.013138264
9172,0.37715214,-0.015078545
9173,0.36188197,-0.017280564
9174,0.34409803,-0.01929769
9175,0.32375467,-0.021157414
9176,0.30146536,-0.022757962
9177,0.27721348,-0.024030864
9178,0.25138974,-0.02489464
9179,0.22411028,-0.025120184
9180,0.19597237,-0.02485551
9181,0.16601399,-0.023384929
9182,0.13537595,-0.021213219
9183,0.10447131,-0.018350184
9184,0.07417916,-0.014960349
9185,0.046334922,-0.010749683
9186,0.02978377,-0.004541084
9187,0.040575445,-0.00022263825
9188,0.065491766,-0.0014136285
9189,0.09200661,-0.003885597
9190,0.11814362,-0.006532237
9191,0.14322162,-0.00891979
9192,0.16670679,-0.0111911
9193,0.18846275,-0.012952745
9194,0.2083335,-0.013736546
9195,0.22684558,-0.014389932
9196,0.24453002,-0.014868736
9197,0.26100907,-0.015051156
9198,0.2767985,-0.015110016
9199,0.2919212,-0.014889568
9200,0.3069664,-0.014523968
9201,0.32183644,-0.013891682
9202,0.33681837,-0.013062283
9203,0.35252327,-0.011847898
9204,0.36865556,-0.010482132
9205,0.38570982,-0.008607909
9206,0.40375942,-0.00654763
9207,0.42302462,-0.0038964152
9208,0.4428748,-0.00089749694
9209,0.46371323,0.0027196705
9210,0.4851007,0.006743893
9211,0.50678474,0.011358589
9212,0.528598,0.016355708
9213,0.55020994,0.021090925
9214,0.57127583,0.025696933
9215,0.5915749,0.030314952
9216,0.61043733,0.035037816
9217,0.627591,0.03944981
9218,0.6430309,0.043617398
9219,0.6560197,0.046965808
9220,0.66528285,0.048599705
9221,0.67239636,0.049397677
9222,0.6763124,0.04955934
9223,0.6769068,0.048819393
9224,0.67438567,0.047240734
9225,0.66811335,0.04470463
9226,0.658585,0.04153776
9227,0.6454459,0.03765665
9228,0.62896866,0.033275798
9229,0.60871387,0.027209237
9230,0.58459437,0.020425692
9231,0.5573405,0.013272062
9232,0.5275992,0.0063936412
9233,0.49521273,-0.0004992634
9234,0.46088246,-0.0075541437
9235,0.4246738,-0.01380606
9236,0.38714182,-0.019039616
9237,0.34925365,-0.022885159
9238,0.3110506,-0.02543281
9239,0.27266115,-0.026864156
9240,0.23516943,-0.027065352
9241,0.1990366,-0.026286706
9242,0.16407639,-0.023684368
9243,0.13290861,-0.020006418
9244,0.10872893,-0.015816867
9245,0.09535959,-0.0116585195
9246,0.09569283,-0.0087650865
9247,0.10741852,-0.00789462
9248,0.12521188,-0.008616388
9249,0.1448239,-0.010075018
9250,0.1638795,-0.011839464
9251,0.18071459,-0.013450548
9252,0.19460064,-0.01470764
9253,0.20542201,-0.015744075
9254,0.21286164,-0.016780585
9255,0.21688575,-0.017666936
9256,0.2173453,-0.01864256
9257,0.2141318,-0.019401982
9258,0.20737137,-0.020197153
9259,0.19698119,-0.020769626
9260,0.18313749,-0.021061465
9261,0.16575392,-0.020600319
9262,0.14572586,-0.019662112
9263,0.12414308,-0.01821804
9264,0.101988494,-0.016221046
9265,0.08286919,-0.013085023
9266,0.07334216,-0.008657157
9267,0.08020221,-0.004845038
9268,0.101823986,-0.0043833107
9269,0.13213691,-0.0059146285
9270,0.16659369,-0.008198708
9271,0.20200384,-0.009726182
9272,0.23758726,-0.0103048235
9273,0.27367562,-0.010151714
9274,0.3094933,-0.009326041
9275,0.3445301,-0.0075330287
9276,0.37863564,-0.0049631596
9277,0.41161442,-0.0016830266
9278,0.44276065,0.0023403466
9279,0.47154784,0.006863743
9280,0.4974833,0.01154761
9281,0.52094775,0.015515491
9282,0.54041463,0.018749997
9283,0.5568155,0.021518067
9284,0.5693841,0.023701072
9285,0.5779929,0.025010124
9286,0.5822834,0.025332123
9287,0.5825248,0.024498045
9288,0.5785574,0.022713348
9289,0.57013565,0.020029053
9290,0.5580726,0.016419783
9291,0.54209435,0.012075782
9292,0.522177,0.007373169
9293,0.4992815,0.0023471564
9294,0.4732765,-0.003110081
9295,0.44460225,-0.008591205
9296,0.41394275,-0.013653815
9297,0.38157701,-0.01796168
9298,0.34894922,-0.021166086
9299,0.31650576,-0.023268789
9300,0.2845022,-0.024429083
9301,0.2543491,-0.024502039
9302,0.22791772,-0.023591116
9303,0.20661893,-0.021862552
9304,0.19271706,-0.019586727
9305,0.1877976,-0.01736188
9306,0.19216992,-0.015347287
9307,0.20418505,-0.014159292
9308,0.22221036,-0.013373613
9309,0.24353185,-0.012959927
9310,0.26650673,-0.0126131475
9311,0.2895455,-0.012165666
9312,0.3120076,-0.011598006
9313,0.3327184,-0.010905743
9314,0.35152757,-0.010105833
9315,0.36789584,-0.009374887
9316,0.38099658,-0.008857697
9317,0.39117438,-0.008513868
9318,0.39800292,-0.008512184
9319,0.40133372,-0.008943737
9320,0.40106022,-0.009900451
9321,0.3967626,-0.011181951
9322,0.38913035,-0.01286909
9323,0.37803334,-0.014920428
9324,0.36354688,-0.017172992
9325,0.34581137,-0.019475624
9326,0.32510436,-0.021428034
9327,0.30151713,-0.02336447
9328,0.275676,-0.024777979
9329,0.24749635,-0.025672764
9330,0.21773954,-0.026018962
9331,0.18625708,-0.02559127
9332,0.15303825,-0.023408592
9333,0.11992727,-0.020479247
9334,0.08952075,-0.016713202
9335,0.06744555,-0.011208624
9336,0.06552139,-0.0042325556
9337,0.08486736,-0.0023417026
9338,0.11494686,-0.0041800886
9339,0.14816824,-0.0069040507
9340,0.18198524,-0.00953567
9341,0.2136686,-0.010906145
9342,0.2444314,-0.011657789
9343,0.2738555,-0.01184538
9344,0.3014165,-0.011564985
9345,0.32702196,-0.010887936
9346,0.35011178,-0.010112345
9347,0.3708749,-0.009018406
9348,0.38871455,-0.007844716
9349,0.40391123,-0.0067553073
9350,0.41617,-0.0058555603
9351,0.4251423,-0.005437076
9352,0.4308738,-0.0053102523
9353,0.43319273,-0.005769372
9354,0.43246526,-0.0066045225
9355,0.42857975,-0.007841855
9356,0.42171115,-0.009524524
9357,0.4119149,-0.01139915
9358,0.39966732,-0.013467565
9359,0.38559598,-0.015608698
9360,0.36958504,-0.01771833
9361,0.35257894,-0.019438446
9362,0.33485705,-0.020873532
9363,0.31710804,-0.021717712
9364,0.30042174,-0.022302508
9365,0.28532642,-0.022218987
9366,0.27301854,-0.021814883
9367,0.26485205,-0.020829454
9368,0.2612759,-0.019604385
9369,0.2630057,-0.018332392
9370,0.26997638,-0.016988337
9371,0.28176385,-0.01582633
9372,0.29771042,-0.01444976
9373,0.3168047,-0.013124809
9374,0.3381049,-0.011610657
9375,0.36088333,-0.009779289
9376,0.38403398,-0.0075062215
9377,0.40744808,-0.005020246
9378,0.43063462,-0.0021019727
9379,0.45259586,0.0009627491
9380,0.47276586,0.0041433275
9381,0.49125582,0.0073687136
9382,0.5075371,0.010387272
9383,0.5211171,0.01297076
9384,0.5320076,0.015075743
9385,0.5399924,0.016047716
9386,0.54488206,0.016509742
9387,0.5467182,0.016399696
9388,0.5454276,0.015481561
9389,0.5410639,0.013964698
9390,0.53382367,0.011843443
9391,0.52324367,0.00872305
9392,0.5102993,0.0050723553
9393,0.49470153,0.0011608601
9394,0.47660673,-0.0029087365
9395,0.45663786,-0.006944075
9396,0.43484092,-0.0109439045
9397,0.41187698,-0.014427155
9398,0.3879192,-0.01743947
9399,0.36408052,-0.02000074
9400,0.3400068,-0.021798596
9401,0.31656605,-0.02299808
9402,0.29421943,-0.023856312
9403,0.27337486,-0.023884937
9404,0.25480324,-0.023499593
9405,0.23909189,-0.022733167
9406,0.22676289,-0.021874309
9407,0.21791287,-0.020697653
9408,0.21266367,-0.019787878
9409,0.21078683,-0.018860936
9410,0.21170081,-0.018191248
9411,0.21449089,-0.017798156
9412,0.2185645,-0.017643616
9413,0.22298314,-0.017660663
9414,0.22700918,-0.01787804
9415,0.23005004,-0.01824601
9416,0.23199913,-0.018506482
9417,0.23200797,-0.018937126
9418,0.22977953,-0.019507691
9419,0.22574355,-0.019930094
9420,0.2189178,-0.020511255
9421,0.2098743,-0.020869568
9422,0.19840221,-0.021188319
9423,0.18431638,-0.021261334
9424,0.16726013,-0.020672545
9425,0.14826542,-0.01967305
9426,0.12707148,-0.018442288
9427,0.10398452,-0.016599402
9428,0.07980828,-0.014522523
9429,0.055931523,-0.0118827075
9430,0.037328497,-0.00759387
9431,0.037870795,-0.00030854344
9432,0.05834347,-0.00021314621
9433,0.0856387,-0.0026105791
9434,0.11485803,-0.005317837
9435,0.14401536,-0.007885799
9436,0.17295565,-0.0102546215
9437,0.19998132,-0.011900455
9438,0.22569989,-0.012580544
9439,0.24997741,-0.013251007
9440,0.27275825,-0.0134066045
9441,0.2934746,-0.013382286
9442,0.3120875,-0.013201356
9443,0.32834226,-0.013051704
9444,0.341892,-0.01270026
9445,0.35251054,-0.012679398
9446,0.36000425,-0.012727946
9447,0.36439693,-0.013061345
9448,0.36550725,-0.01365827
9449,0.36327612,-0.01463975
9450,0.35784972,-0.015915647
9451,0.34910142,-0.017356843
9452,0.33702934,-0.018978938
9453,0.32231212,-0.020536378
9454,0.30439296,-0.022146136
9455,0.28406137,-0.02343385
9456,0.2618471,-0.024289533
9457,0.23807035,-0.024807632
9458,0.21373245,-0.02467002
9459,0.18990843,-0.023856968
9460,0.16758391,-0.021556005
9461,0.15079588,-0.01860419
9462,0.14323863,-0.015387282
9463,0.14758502,-0.012583956
9464,0.16370109,-0.011202782
9465,0.18875384,-0.011382535
9466,0.2182064,-0.011131704
9467,0.25137007,-0.010829568
9468,0.28654876,-0.010134473
9469,0.3227569,-0.008726224
9470,0.3592882,-0.006497532
9471,0.39534616,-0.003000632
9472,0.4313008,0.0013238341
9473,0.4661972,0.0066706687
9474,0.49940783,0.012937725
9475,0.5304096,0.019003615
9476,0.55928516,0.024633244
9477,0.5858039,0.030382872
9478,0.6095312,0.035943717
9479,0.6304383,0.041291326
9480,0.64798313,0.04594311
9481,0.6617918,0.04882674
9482,0.6720959,0.050378785
9483,0.678972,0.05112958
9484,0.68223715,0.05104649
9485,0.682603,0.050237894
9486,0.68012536,0.048670173
9487,0.6747382,0.04651998
9488,0.6657848,0.043590352
9489,0.6544002,0.040152818
9490,0.6405757,0.036375165
9491,0.624132,0.032233804
9492,0.6052709,0.026792943
9493,0.5846189,0.021134555
9494,0.56180906,0.015299544
9495,0.53839767,0.009880811
9496,0.5139354,0.004756704
9497,0.48898038,-0.00016146898
9498,0.46361315,-0.0051890016
9499,0.4384011,-0.0094641745
9500,0.41349775,-0.013152733
9501,0.38898346,-0.016027167
9502,0.36593074,-0.018283114
9503,0.3440526,-0.0199354
9504,0.3235285,-0.021047115
9505,0.3042442,-0.021599382
9506,0.28684258,-0.021893054
9507,0.2715588,-0.02185136
9508,0.25816533,-0.02159381
9509,0.2471181,-0.021174878
9510,0.23833664,-0.020645589
9511,0.23216788,-0.02008456
9512,0.22813451,-0.019535944
9513,0.22660725,-0.018979162
9514,0.22732197,-0.018455893
9515,0.23020774,-0.01792197
9516,0.23521467,-0.017491609
9517,0.24186629,-0.017179132
9518,0.25052673,-0.016672581
9519,0.26044694,-0.016273603
9520,0.27167973,-0.015864402
9521,0.28419605,-0.015360326
9522,0.29770756,-0.014677748
9523,0.31201717,-0.013964042
9524,0.32699457,-0.013018325
9525,0.34255928,-0.011910409
9526,0.35832056,-0.0105689615
9527,0.37432224,-0.009067029
9528,0.39031053,-0.0074332505
9529,0.40657353,-0.0053818673
9530,0.42246774,-0.0034482032
9531,0.4377995,-0.0010921061
9532,0.45260167,0.0012458861
9533,0.46694037,0.0037137866
9534,0.48010004,0.0062222034
9535,0.49241245,0.0081514865
9536,0.5036449,0.009976208
9537,0.5137604,0.0116818845
9538,0.52288824,0.013148025
9539,0.5308556,0.01466307
9540,0.53727984,0.015794128
9541,0.54277855,0.016692802
9542,0.5469645,0.017539471
9543,0.55028594,0.01803191
9544,0.55225784,0.018349528
9545,0.5536129,0.018452585
9546,0.55398715,0.018411681
9547,0.553561,0.018400624
9548,0.55271924,0.017922863
9549,0.5510838,0.01766257
9550,0.5490428,0.017076507
9551,0.5468853,0.016640574
9552,0.5448029,0.016110972
9553,0.5424902,0.015537858
9554,0.54007727,0.015075266
9555,0.5374514,0.01462093
9556,0.53517693,0.014101297
9557,0.53311116,0.013806164
9558,0.5312228,0.013343275
9559,0.52949756,0.013044417
9560,0.52804327,0.012873322
9561,0.52649975,0.0124694705
9562,0.52515966,0.012241915
9563,0.52387834,0.012028173
9564,0.5229559,0.011833772
9565,0.52190727,0.011797845
9566,0.5213317,0.01164715
9567,0.5206888,0.011546701
9568,0.5202275,0.011487469
9569,0.5202784,0.011622354
9570,0.5206936,0.011800945
9571,0.5214753,0.012075782
9572,0.5227519,0.012422696
9573,0.5246309,0.012893453
9574,0.527167,0.013588995
9575,0.53054583,0.014411643
9576,0.53471106,0.01540184
9577,0.53966486,0.016656518
9578,0.5451071,0.018083766
9579,0.55148566,0.019497246
9580,0.5580832,0.021068737
9581,0.5654474,0.022927329
9582,0.57297695,0.024830401
9583,0.58047736,0.026663393
9584,0.5878103,0.028483346
9585,0.5950945,0.03015308
9586,0.6017262,0.031897143
9587,0.6076219,0.033278912
9588,0.61206377,0.03418772
9589,0.615156,0.034827948
9590,0.6171193,0.035079718
9591,0.6175169,0.03467579
9592,0.61568856,0.033715412
9593,0.61146206,0.032104626
9594,0.60536623,0.029782146
9595,0.5966637,0.026966989
9596,0.5856329,0.023583084
9597,0.572117,0.01969029
9598,0.5560062,0.015435755
9599,0.53765947,0.010810539
9600,0.51688856,0.006046012
9601,0.4936543,0.0011641234
9602,0.46863312,-0.004484996
9603,0.44146937,-0.009837404
9604,0.41260678,-0.014546871
9605,0.3827021,-0.018594056
9606,0.3520624,-0.021910891
9607,0.32088214,-0.02432692
9608,0.2893331,-0.025846675
9609,0.25827906,-0.026428
9610,0.22868267,-0.026171416
9611,0.20127924,-0.025088534
9612,0.17709507,-0.02286686
9613,0.15950352,-0.019574612
9614,0.15089749,-0.016406462
9615,0.15245964,-0.013886631
9616,0.16383393,-0.012692869
9617,0.18214084,-0.012514919
9618,0.20424072,-0.012787491
9619,0.22826263,-0.012959734
9620,0.25333816,-0.013044357
9621,0.2780553,-0.012856007
9622,0.30214423,-0.012406111
9623,0.32500103,-0.011778906
9624,0.3461569,-0.010834441
9625,0.36547387,-0.009826839
9626,0.3825807,-0.008667409
9627,0.39736736,-0.0075777024
9628,0.41001168,-0.006675482
9629,0.4199232,-0.0059245527
9630,0.42737794,-0.005481124
9631,0.43226743,-0.005323872
9632,0.43470982,-0.005447775
9633,0.43465436,-0.0060230494
9634,0.43240213,-0.0068646967
9635,0.428065,-0.008064359
9636,0.42198232,-0.009310588
9637,0.41422498,-0.010684654
9638,0.4052561,-0.012176618
9639,0.39578238,-0.013487592
9640,0.38561383,-0.014748469
9641,0.3754081,-0.015889838
9642,0.36538947,-0.016824797
9643,0.35600907,-0.017469764
9644,0.3474387,-0.017889768
9645,0.34004292,-0.018142596
9646,0.33405635,-0.018218413
9647,0.3293053,-0.01810269
9648,0.32599062,-0.01810281
9649,0.32408324,-0.01777701
9650,0.32303494,-0.01759541
9651,0.3230665,-0.01733023
9652,0.32339936,-0.017236829
9653,0.32355046,-0.017134592
9654,0.32354593,-0.01721768
9655,0.32302266,-0.017401487
9656,0.321204,-0.017789543
9657,0.31819654,-0.018224537
9658,0.31334773,-0.018756106
9659,0.30670327,-0.019419938
9660,0.2978878,-0.020268232
9661,0.28687406,-0.021049842
9662,0.27353597,-0.021867245
9663,0.25772557,-0.022678256
9664,0.23939715,-0.023318052
9665,0.21897477,-0.023701161
9666,0.19606581,-0.023821414
9667,0.16990592,-0.022819787
9668,0.14141652,-0.021168038
9669,0.11083229,-0.018885821
9670,0.0787261,-0.01597859
9671,0.046773374,-0.011582941
9672,0.027339935,-0.0037950426
9673,0.047542334,0.0014427155
9674,0.08346814,-0.0008190125
9675,0.12205987,-0.0039794743
9676,0.16120136,-0.0070462674
9677,0.19973958,-0.009104446
9678,0.23739654,-0.00980027
9679,0.27469766,-0.0096782
9680,0.31150445,-0.008840531
9681,0.3475138,-0.006936565
9682,0.38251668,-0.004178658
9683,0.41676396,-0.00054857135
9684,0.4493661,0.003930211
9685,0.4799907,0.008985698
9686,0.508227,0.014215365
9687,0.5343707,0.018667191
9688,0.5573039,0.023147598
9689,0.57788694,0.027278125
9690,0.59466904,0.0309553
9691,0.60833645,0.033764362
9692,0.6183606,0.035848364
9693,0.6249928,0.036984965
9694,0.62769806,0.03713797
9695,0.6265579,0.036147162
9696,0.62204087,0.034008488
9697,0.61361325,0.031098753
9698,0.6016566,0.027095541
9699,0.5864469,0.022572488
9700,0.5678855,0.017417774
9701,0.54648125,0.012009352
9702,0.522284,0.0063863695
9703,0.49554056,0.00061792135
9704,0.46693292,-0.0056863874
9705,0.43626076,-0.01121591
9706,0.40426266,-0.016036183
9707,0.37128025,-0.020127311
9708,0.3377884,-0.023171246
9709,0.30388933,-0.02530326
9710,0.26966053,-0.026438326
9711,0.23565747,-0.026762739
9712,0.20207185,-0.026273817
9713,0.16808909,-0.024458528
9714,0.13486663,-0.021616414
9715,0.10307038,-0.018343866
9716,0.07339147,-0.014618725
9717,0.04838182,-0.010227755
9718,0.03507094,-0.0048261583
9719,0.04209669,-0.0016897619
9720,0.05993113,-0.002320215
9721,0.07917903,-0.004279271
9722,0.09755625,-0.0063575953
9723,0.11387244,-0.008454055
9724,0.12785624,-0.010183185
9725,0.1394705,-0.011803582
9726,0.14866237,-0.01308082
9727,0.15549302,-0.014154881
9728,0.16012634,-0.015099511
9729,0.16276391,-0.015789494
9730,0.1635749,-0.016250044
9731,0.16288105,-0.016526043
9732,0.16128814,-0.016578868
9733,0.15901661,-0.01657416
9734,0.15648091,-0.01635933
